,Date,ticker,price,volume
1687,2/1/2023,MAR,174.4081268,1456300.00
1688,2/2/2023,MAR,175.2137146,1145500.00
1689,2/3/2023,MAR,173.4831696,1504500.00
1690,2/6/2023,MAR,171.3846283,1485900.00
1691,2/7/2023,MAR,174.467804,1808800.00
1692,2/8/2023,MAR,173.0654297,1520200.00
1693,2/9/2023,MAR,173.9506073,1525300.00
1694,2/10/2023,MAR,170.4397736,1544700.00
1695,2/13/2023,MAR,173.4234924,1995400.00
1696,2/14/2023,MAR,180.2860413,3366200.00
1697,2/15/2023,MAR,179.609726,2563000.00
1698,2/16/2023,MAR,174.8357849,2277900.00
1699,2/17/2023,MAR,171.5835419,1890000.00
1700,2/21/2023,MAR,169.7535095,1817800.00
1701,2/22/2023,MAR,169.6640167,1250500.00
1702,2/23/2023,MAR,171.4085999,1382700.00
1703,2/24/2023,MAR,169.8035736,1642400.00
1704,2/27/2023,MAR,169.0858002,1543000.00
1705,2/28/2023,MAR,168.7169495,2709700.00
1706,3/1/2023,MAR,168.9163208,1799600.00
1707,3/2/2023,MAR,170.3718109,1254300.00
1708,3/3/2023,MAR,172.5351105,1406500.00
1709,3/6/2023,MAR,174.5787659,2136100.00
1710,3/7/2023,MAR,173.0335693,1436000.00
1711,3/8/2023,MAR,172.9039612,1184500.00
1712,3/9/2023,MAR,167.2116089,1871000.00
1713,3/10/2023,MAR,164.0214996,1710700.00
1714,3/13/2023,MAR,160.0637665,2394700.00
1715,3/14/2023,MAR,162.1871948,1901300.00
1716,3/15/2023,MAR,157.8406677,2757700.00
1717,3/16/2023,MAR,160.632019,1887000.00
1718,3/17/2023,MAR,158.2793121,2480100.00
1719,3/20/2023,MAR,162.5361023,2342700.00
1720,3/21/2023,MAR,167.2415161,2327800.00
1721,3/22/2023,MAR,162.7055817,2397600.00
1722,3/23/2023,MAR,159.4855652,2423200.00
1723,3/24/2023,MAR,156.0761261,2509800.00
1724,3/27/2023,MAR,156.0960693,1637500.00
1725,3/28/2023,MAR,158.4886475,1825900.00
1726,3/29/2023,MAR,161.6289215,1752200.00
1727,3/30/2023,MAR,162.1672516,1175800.00
1728,3/31/2023,MAR,165.526825,1514200.00
1729,4/3/2023,MAR,163.9517212,1533000.00
1730,4/4/2023,MAR,163.8719635,1200700.00
1731,4/5/2023,MAR,162.0575867,1380100.00
1732,4/6/2023,MAR,162.5460815,1092400.00
1733,4/10/2023,MAR,162.2868652,1256500.00
1734,4/11/2023,MAR,163.3735199,1203900.00
1735,4/12/2023,MAR,160.9709625,1370600.00
1736,4/13/2023,MAR,164.9884949,1569700.00
1737,4/14/2023,MAR,167.5804749,1736400.00
1738,4/17/2023,MAR,169.2253723,1221100.00
1739,4/18/2023,MAR,173.123291,1867700.00
1740,4/19/2023,MAR,173.1731415,1430300.00
1741,4/20/2023,MAR,173.2229614,2001700.00
1742,4/21/2023,MAR,173.8709717,1321100.00
1743,4/24/2023,MAR,173.791214,1146800.00
1744,4/25/2023,MAR,172.3257599,2226300.00
1745,4/26/2023,MAR,164.6096649,3087400.00
1746,4/27/2023,MAR,164.8788452,2105900.00
1747,4/28/2023,MAR,168.8166351,1645900.00
1748,5/1/2023,MAR,169.6141663,1928700.00
1749,5/2/2023,MAR,178.0579834,3821300.00
1750,5/3/2023,MAR,177.8984833,2378500.00
1751,5/4/2023,MAR,175.9345703,2090000.00
1752,5/5/2023,MAR,176.024292,1638300.00
1753,5/8/2023,MAR,177.4000244,1244900.00
1754,5/9/2023,MAR,178.4368134,1400100.00
1755,5/10/2023,MAR,175.087204,2198600.00
1756,5/11/2023,MAR,173.9507294,1448000.00
1757,5/12/2023,MAR,173.5619354,1053100.00
1758,5/15/2023,MAR,174.9575958,975800.00
1759,5/16/2023,MAR,174.0304718,1119000.00
1760,5/17/2023,MAR,176.5626221,1073800.00
1761,5/18/2023,MAR,180.4804688,1344300.00
1762,5/19/2023,MAR,177.87854,1227300.00
1763,5/22/2023,MAR,174.1401215,1715400.00
1764,5/23/2023,MAR,169.0160065,2605800.00
1765,5/24/2023,MAR,167.7299957,1619000.00
1766,5/25/2023,MAR,171.6600037,1619000.00
1767,5/26/2023,MAR,171.7599945,1390000.00
1768,5/30/2023,MAR,169.0899963,1037500.00
1769,5/31/2023,MAR,167.7899933,2088700.00
1770,1/3/2022,CAKE,37.29956055,1016900.00
1771,1/4/2022,CAKE,38.52974319,721100.00
1772,1/5/2022,CAKE,38.59700775,1114000.00
1773,1/6/2022,CAKE,37.53982925,724800.00
1774,1/7/2022,CAKE,37.41488647,823900.00
1775,1/10/2022,CAKE,37.07850647,1211300.00
1776,1/11/2022,CAKE,36.56912994,617200.00
1777,1/12/2022,CAKE,35.57922363,825700.00
1778,1/13/2022,CAKE,36.78057098,703000.00
1779,1/14/2022,CAKE,36.05014801,999300.00
1780,1/18/2022,CAKE,34.69502258,1041300.00
1781,1/19/2022,CAKE,35.11790466,771300.00
1782,1/20/2022,CAKE,34.52202606,591900.00
1783,1/21/2022,CAKE,34.13759613,933900.00
1784,1/24/2022,CAKE,35.41583252,1438100.00
1785,1/25/2022,CAKE,36.40575027,959900.00
1786,1/26/2022,CAKE,34.88724136,804200.00
1787,1/27/2022,CAKE,33.63783646,889800.00
1788,1/28/2022,CAKE,33.58017349,1263100.00
1789,1/31/2022,CAKE,34.29137421,1129500.00
1790,2/1/2022,CAKE,35.4062233,1108300.00
1791,2/2/2022,CAKE,35.35817337,1181200.00
1792,2/3/2022,CAKE,34.75268936,688000.00
1793,2/4/2022,CAKE,35.06023407,668600.00
1794,2/7/2022,CAKE,36.56912994,805800.00
1795,2/8/2022,CAKE,37.5590477,662100.00
1796,2/9/2022,CAKE,38.39518738,641000.00
1797,2/10/2022,CAKE,38.19336319,907600.00
1798,2/11/2022,CAKE,38.1356926,708200.00
1799,2/14/2022,CAKE,39.03911209,880900.00
1800,2/15/2022,CAKE,39.88485718,1625000.00
1801,2/16/2022,CAKE,39.2793808,1619000.00
1802,2/17/2022,CAKE,39.42354202,1758000.00
1803,2/18/2022,CAKE,41.27842712,1256800.00
1804,2/22/2022,CAKE,40.53840256,949000.00
1805,2/23/2022,CAKE,39.02949905,805100.00
1806,2/24/2022,CAKE,40.37500763,969300.00
1807,2/25/2022,CAKE,41.60519791,763500.00
1808,2/28/2022,CAKE,41.12465668,775600.00
1809,3/1/2022,CAKE,39.14483643,1060800.00
1810,3/2/2022,CAKE,39.26016617,1162300.00
1811,3/3/2022,CAKE,37.32838821,866600.00
1812,3/4/2022,CAKE,35.18518066,1159800.00
1813,3/7/2022,CAKE,30.9948616,1985300.00
1814,3/8/2022,CAKE,32.1385498,1342900.00
1815,3/9/2022,CAKE,34.15682602,1839100.00
1816,3/10/2022,CAKE,33.66666794,764500.00
1817,3/11/2022,CAKE,32.94585419,649700.00
1818,3/14/2022,CAKE,33.86849594,795000.00
1819,3/15/2022,CAKE,34.46436691,918900.00
1820,3/16/2022,CAKE,36.53068542,804500.00
1821,3/17/2022,CAKE,36.7132988,711700.00
1822,3/18/2022,CAKE,36.62680054,1227200.00
1823,3/21/2022,CAKE,35.9059906,721000.00
1824,3/22/2022,CAKE,36.79017639,658000.00
1825,3/23/2022,CAKE,36.29042053,718100.00
1826,3/24/2022,CAKE,36.85745621,428200.00
1827,3/25/2022,CAKE,36.08858871,610300.00
1828,3/28/2022,CAKE,37.31877518,946600.00
1829,3/29/2022,CAKE,38.44324112,1052200.00
1830,3/30/2022,CAKE,37.29956055,677200.00
1831,3/31/2022,CAKE,38.24141693,1249400.00
1832,4/1/2022,CAKE,37.4244957,893800.00
1833,4/4/2022,CAKE,37.40527344,742200.00
1834,4/5/2022,CAKE,36.79979324,648700.00
1835,4/6/2022,CAKE,35.07946014,911400.00
1836,4/7/2022,CAKE,33.9165535,1529000.00
1837,4/8/2022,CAKE,33.8588829,881300.00
1838,4/11/2022,CAKE,34.14720917,1485400.00
1839,4/12/2022,CAKE,35.19478607,1626100.00
1840,4/13/2022,CAKE,36.57875061,1002500.00
1841,4/14/2022,CAKE,35.33895111,959100.00
1842,4/18/2022,CAKE,35.33895111,635600.00
1843,4/19/2022,CAKE,36.16548157,901500.00
1844,4/20/2022,CAKE,36.06937027,641300.00
1845,4/21/2022,CAKE,36.79979324,1152600.00
1846,4/22/2022,CAKE,36.24236679,1130600.00
1847,4/25/2022,CAKE,37.41488647,971800.00
1848,4/26/2022,CAKE,36.08858871,1457100.00
1849,4/27/2022,CAKE,35.42544937,1233700.00
1850,4/28/2022,CAKE,36.14625931,1558400.00
1851,4/29/2022,CAKE,35.4734993,1061000.00
1852,5/2/2022,CAKE,37.83775711,1065300.00
1853,5/3/2022,CAKE,36.44419098,1109100.00
1854,5/4/2022,CAKE,35.52155304,1404500.00
1855,5/5/2022,CAKE,34.15682602,825600.00
1856,5/6/2022,CAKE,34.63735962,1055700.00
1857,5/9/2022,CAKE,32.25387955,974300.00
1858,5/10/2022,CAKE,33.25181961,819400.00
1859,5/11/2022,CAKE,31.50784683,989600.00
1860,5/12/2022,CAKE,32.54454041,645300.00
1861,5/13/2022,CAKE,32.50579071,919400.00
1862,5/16/2022,CAKE,30.7618103,1188800.00
1863,5/17/2022,CAKE,32.20543671,1178900.00
1864,5/18/2022,CAKE,30.58741379,991200.00
1865,5/19/2022,CAKE,29.54102707,1485600.00
1866,5/20/2022,CAKE,28.48495293,1400500.00
1867,5/23/2022,CAKE,28.17491341,1337200.00
1868,5/24/2022,CAKE,27.10914803,934900.00
1869,5/25/2022,CAKE,29.94795418,1298400.00
1870,5/26/2022,CAKE,32.10854721,1605200.00
1871,5/27/2022,CAKE,33.43590927,2094900.00
1872,5/31/2022,CAKE,31.64348793,1070600.00
1873,6/1/2022,CAKE,30.52928162,1234900.00
